Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Landen Roupp","SFG",2.16139,2.45801,1.33194,3.73853,31.8338,4.87762,0,1.40489,0.255543,57.8347,247.482,51.4445,26.1131,24.0241,4.61601,25.5021,0.780664,2.23606,57.2008,8.90136,3.96853,2.24299,0.718325,0.231132,0.103046,0.12808514386415482,0.234112,1.33046,0.29652,0.721204,,,3.66481,0.780878,0.714498,567.3099975585938,2.98145,-0.691146,0.742031,2.98145,0.691146,4.01063,269.1,4.639655172413794,259,4.4655172413793105,,,,,,,,,,,,,,,,,,,"Landen Roupp","30076",694738
"Bryan Abreu","HOU",3.4988,2.43598,0,3.15185,68.1173,0,4.53345,21.7774,4.05645,71.1833,295.611,54.5296,27.0965,24.9288,7.19075,29.5766,0.730119,4.28039,92.6561,11.7149,3.73949,3.13275,0.909156,0.313439,0.100053,0.2133868858218193,0.208324,1.18154,0.292383,0.769994,,,3.30329,0.780005,0.962259,446.4599914550781,1.65161,-0.866633,0.889136,1.65161,0.866633,3.81449,493.29999999999995,6.947887323943661,461,6.492957746478873,,,,,,,,,,,,,,,,,,,"Bryan Abreu","16609",650556
"Kyle Hendricks","LAA",4.92749,8.22006,6.56149,5.04,21.5943,21.5943,0,0,0,115.859,501.087,126.096,70.5226,64.8808,19.163,33.4422,0.621206,4.4005,80.5782,6.25939,2.59782,2.40948,1.4886,0.160807,0.0667392,0.09406770020723343,0.272201,1.377,0.294173,0.670752,,,4.90558,0.777835,0.182157,706.0399780273438,2.3179,-0.455802,1.16893,2.3179,0.455802,3.44143,348.1,3.0008620689655174,384,3.310344827586207,,,,,,,,,,,,,,,,,,,"Kyle Hendricks","12049",543294
"Lucas Erceg","KCR",3.59172,3.48518,0,3.53885,60.8003,0,13.6478,15.0152,4.25109,64.7082,273.349,55.7368,27.6561,25.4436,4.96898,24.2654,1.33559,4.71003,73.5625,10.2315,3.37498,3.03158,0.691115,0.269116,0.0887708,0.18034497648477554,0.22808,1.23635,0.306122,0.716622,,,3.23445,0.774003,0.605981,212.9600067138672,2.74035,-0.422784,1.08942,2.74035,0.422784,3.54744,464.9,7.152307692307692,451,6.938461538461539,,,,,,,,,,,,,,,,,,,"Lucas Erceg","19360",668674
"Kyle Wright","KCR",5.27194,4.88685,4.76204,4.32202,26.4805,11.9094,0,0.702375,0,78.3421,338.236,77.7343,40.8933,37.6218,9.18627,27.7113,0.381975,4.81449,68.6932,7.89152,3.1835,2.47888,1.05532,0.203093,0.0819291,0.12116361409425735,0.254275,1.34596,0.300873,0.697224,,,4.1827,0.770215,0.594335,675.0999755859375,2.1394,-2.07044,0.264251,2.1394,2.07044,4.64767,306.70000000000005,3.9320512820512827,316,4.051282051282051,,,,,,,,,,,,,,,,,,,"Kyle Wright","19665",657140
"Colin Rea","CHC",7.07169,6.97719,6.25105,4.58163,29.0833,18.5646,0.16855,0.531143,0,116.283,493.758,117.814,64.3438,59.1963,18.3222,32.0686,1.01722,5.49094,92.427,7.15359,2.48202,2.88217,1.41809,0.187191,0.064948,0.1222430020570755,0.258252,1.28894,0.288007,0.688543,,,4.59414,0.769691,0.689524,599.4400024414062,2.42851,0.853411,0.777593,2.42851,-0.853411,3.96321,407.2000000000001,3.510344827586208,423,3.646551724137931,,,,,,,,,,,,,,,,,,,"Colin Rea","12317",607067
"Andrés Muñoz","SEA",3.84109,3.78897,0,2.73126,57.3745,0,26.6193,4.38637,4.95597,59.6333,243.491,43.5773,19.6708,18.0971,4.86028,23.158,1.93567,3.31708,76.1216,11.4885,3.49506,3.28706,0.733526,0.312625,0.0951079,0.2175173982977867,0.200802,1.11909,0.284611,0.785312,,,3.00492,0.764526,1.00807,62.47999954223633,2.01396,-0.196649,1.87169,2.01396,0.196649,2.50442,493.1,8.218333333333334,460,7.666666666666667,,,,,,,,,,,,,,,,,,,"Andres Munoz","20373",662253
"Austin Gomber","COL",6.52026,10.9101,9.82757,5.18926,28.1096,28.1096,0,0,0,159.107,690.183,178.621,99.716,91.7387,28.8125,44.5941,1.71686,3.96562,112.123,6.34229,2.52249,2.51429,1.6298,0.162454,0.064612,0.09784158319234848,0.278389,1.40292,0.299205,0.67531,,,5.02684,0.755474,1.11262,744.7899780273438,2.91392,0.561223,2.31096,2.91392,-0.561223,1.91872,431.5000000000001,2.7138364779874222,495,3.1132075471698113,,,,,,,,,,,,,,,,,,,"Austin Gomber","16561",596295
"Raisel Iglesias","ATL",4.61639,2.92078,0,3.15169,64.3095,0,33.8232,0.72538,4.41606,66.5835,268.695,56.5385,25.3443,23.3167,7.1822,16.0361,1.58575,2.36234,71.9039,9.71915,2.16757,4.48389,0.970808,0.267604,0.0596813,0.20792292803525925,0.225886,1.08998,0.288279,0.755449,,,3.23791,0.743166,1.08043,51.25,2.56585,0.488243,2.2215,2.56585,-0.488243,2.03799,525.5,7.843283582089552,508,7.582089552238806,,,,,,,,,,,,,,,,,,,"Raisel Iglesias","17130",628452
"DL Hall","MIL",3.9164,3.56086,2.23738,4.20809,33.4559,9.75814,0,4.1024,0.323544,72.0228,313.092,65.7835,36.6036,33.6754,8.76098,33.8507,0.929055,3.8717,76.2706,9.53082,4.23,2.25315,1.09478,0.243604,0.108117,0.13548696786165237,0.238892,1.38337,0.299585,0.721431,,,4.20114,0.735676,0.580919,638.6900024414062,4.02519,-0.552768,0.312937,4.02519,0.552768,4.58275,304.5000000000001,4.229166666666668,297,4.125,,,,,,,,,,,,,,,,,,,"DL Hall","22207",669084
"Devin Williams","NYY",4.72409,2.99358,0,2.86862,55.7328,0,31.3479,2.08213,3.89574,58.2563,239.757,40.1647,20.183,18.5683,5.1293,27.0914,1.25291,3.03707,79.2577,12.2445,4.18535,2.92557,0.792424,0.330575,0.112995,0.21757962554693222,0.191599,1.15449,0.279743,0.783572,,,3.14161,0.73248,1.06444,39.810001373291016,3.94511,0.587374,2.04703,3.94511,-0.587374,2.27062,494.70000000000005,8.529310344827588,456,7.862068965517241,,,,,,,,,,,,,,,,,,,"Devin Williams","15816",642207
"Jeremiah Estrada","SDP",4.11104,2.89039,0,3.31603,58.6924,0,3.64835,16.3694,2.21838,60.5713,250.489,46.6267,24.258,22.3174,6.76582,25.5497,1.56618,2.05046,83.2481,12.3694,3.7963,3.25829,1.0053,0.332342,0.101999,0.2303430438041687,0.209192,1.19159,0.299987,0.764197,,,3.23681,0.724893,0.806937,437.94000244140625,2.15711,-1.41272,0.740684,2.15711,1.41272,4.01242,409.1000000000001,6.706557377049181,380,6.229508196721311,,,,,,,,,,,,,,,,,,,"Jeremiah Estrada","22210",669093
"A.J. Puk","ARI",4.46268,4.01773,0,3.35643,59.5178,0.212565,12.1691,13.5409,3.56684,62.9247,259.309,52.2576,25.5075,23.4669,6.38451,21.1235,1.65186,2.94435,75.1583,10.7497,3.02125,3.55805,0.913165,0.289841,0.0814607,0.20838017016649246,0.222145,1.16617,0.298462,0.742885,,,3.24412,0.723261,0.769635,248.80999755859375,3.05109,-2.06323,0.993316,3.05109,2.06323,3.67558,451.2000000000001,7.161904761904763,431,6.841269841269841,,,,,,,,,,,,,,,,,,,"A.J. Puk","19343",640462
"Justin Martinez","ARI",3.84504,3.29028,0,3.27308,61.4101,0,20.172,9.08234,2.96185,66.5705,285.353,53.5195,26.3153,24.2101,4.01931,34.1274,3.11411,3.81878,82.2499,11.1198,4.61385,2.41009,0.54339,0.28824,0.119597,0.16864250600337982,0.216322,1.3166,0.307193,0.747765,,,3.19036,0.711993,0.989027,187.14999389648438,2.21253,-0.965338,1.49385,2.21253,0.965338,3.0082,492.19999999999993,7.346268656716417,469,7,,,,,,,,,,,,,,,,,,,"Justin Martinez","24453",679885
"Cade Cavalli","WSN",3.98059,4.4992,4.81276,4.27726,22.4138,11.92,0,0.711322,0,73.1663,315.479,67.659,37.7961,34.7724,8.76795,29.9601,0.470205,4.94551,68.8524,8.46936,3.68531,2.29814,1.07852,0.218248,0.0949671,0.12328046560287476,0.241146,1.33421,0.290172,0.700964,,,4.27348,0.698706,0.636063,623.3099975585938,2.89202,-1.29052,0.2272,2.89202,1.29052,4.69707,289.70000000000005,3.968493150684932,285,3.904109589041096,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Cade Povich","BAL",4.90796,4.93944,4.2184,4.4169,21.106,13.6314,0,0.757318,0,78.0387,332.723,72.9846,41.6292,38.2988,11.0567,29.6994,1.00978,2.9464,72.4965,8.36083,3.42515,2.44101,1.27514,0.217888,0.0892615,0.12862685322761536,0.243219,1.31581,0.286009,0.700133,,,4.40537,0.698572,0.418534,528.0999755859375,2.51375,-1.45853,0.186617,2.51375,1.45853,4.75118,301.1,3.8602564102564108,296,3.7948717948717947,,,,,,,,,,,,,,,,,,,"Cade Povich","30055",700249
"Trevor Williams","WSN",6.1326,6.0201,4.81064,4.425,37.9133,17.7391,0,0.308991,0.0846972,112.428,480.466,114.373,60.0839,55.2772,17.0616,34.965,0.871937,3.96325,91.5678,7.33011,2.79899,2.61884,1.3658,0.190581,0.0727731,0.11780792474746704,0.259032,1.32829,0.292305,0.711461,,,4.54914,0.695939,0.758884,524.6900024414062,2.67944,-0.624294,0.590596,2.67944,0.624294,4.21254,390.30000000000007,3.484821428571429,406,3.625,,,,,,,,,,,,,,,,,,,"Trevor Williams","16977",592866
"Ben Lively","CLE",9.05658,9.91771,7.95381,4.61433,25.1966,25.1492,0,0,0,138.074,592.99,140.026,76.9466,70.7909,22.1795,44.9105,2.28987,6.25938,108.505,7.07264,2.92739,2.41603,1.44572,0.182979,0.0757357,0.10724371671676636,0.258436,1.33941,0.286637,0.701756,,,4.79484,0.69515,0.708263,527.9600219726562,4.21522,0.0314505,1.36299,4.21522,-0.0314505,3.18268,451.6,3.272463768115942,469,3.398550724637681,,,,,,,,,,,,,,,,,,,"Ben Lively","14932",594902
"Luis Garcia","HOU",5.07645,4.59408,3.82806,4.19473,31.0371,10.9303,15.8879,6.15468,7.02406,80.7772,338.283,74.8025,40.9225,37.6487,11.9476,25.8013,0.439615,2.61807,79.0212,8.80435,2.87472,3.06269,1.33118,0.233595,0.0762712,0.15732349455356598,0.241404,1.24545,0.287146,0.711533,,,4.18824,0.694179,0.609519,475.9800109863281,3.88496,-0.307774,1.09823,3.88496,0.307774,3.53569,431.79999999999995,5.330864197530864,424,5.234567901234568,,,,,,,,,,,,,,,,,,,"Luis Garcia","23735",677651
"Gregory Santos","SEA",2.21985,2.02103,0,3.34784,48.3846,0,2.6563,11.7815,2.87376,52.5705,220.808,47.3016,21.2557,19.5553,3.8385,17.3561,0.760983,3.19569,52.6638,9.01598,2.97134,3.03431,0.657146,0.238505,0.0786028,0.15990250557661057,0.236206,1.22992,0.302344,0.732105,,,3.28495,0.688304,0.515012,712.1500244140625,3.43534,-0.622548,1.01508,3.43534,0.622548,3.64657,329.80000000000007,6.222641509433964,322,6.0754716981132075,,,,,,,,,,,,,,,,,,,"Gregory Santos","21894",666619
"Ryne Nelson","ARI",5.57952,5.09785,4.92092,4.2403,36.8444,11.3684,0.0326413,0.764662,0,93.2725,392.64,93.6067,47.7662,43.9449,12.4291,24.5241,1.07743,3.08651,76.8004,7.41059,2.36637,3.13163,1.1993,0.1956,0.0624596,0.133140467107296,0.256436,1.26651,0.294335,0.698546,,,4.14007,0.679574,0.786266,394.7099914550781,2.07004,-2.2851,0.201218,2.07004,2.2851,4.73171,370.20000000000005,3.980645161290323,383,4.118279569892473,,,,,,,,,,,,,,,,,,,"Ryne Nelson","26253",669194
"Martín Pérez","CHW",6.20217,8.70103,9.53958,4.58527,26.3437,25.8188,0,0.241295,0,146.103,638.683,154.314,80.9085,74.4359,21.1626,53.4096,0.841882,5.79903,107.491,6.62149,3.29005,2.01258,1.30362,0.168301,0.0836245,0.08467680960893631,0.2663,1.42176,0.295354,0.71206,,,4.7938,0.678343,0.96868,709.5599975585938,6.70545,-1.66909,1.56249,6.70545,1.66909,2.91668,458.70000000000016,3.141780821917809,494,3.3835616438356166,,,,,,,,,,,,,,,,,,,"Martin Perez","6902",527048
"Jason Adam","SDP",4.23786,2.6352,0,3.13235,63.9875,0,6.72544,19.2014,4.34293,65.7216,267.135,49.3985,24.8627,22.8737,6.96884,21.4936,1.71101,4.99282,75.1781,10.295,2.94337,3.49769,0.954322,0.281424,0.0804599,0.2009638026356697,0.205273,1.07867,0.267693,0.752905,,,3.4662,0.675477,0.974718,335.8800048828125,2.87471,0.619002,1.04171,2.87471,-0.619002,3.61105,457.9000000000001,6.937878787878789,422,6.393939393939394,,,,,,,,,,,,,,,,,,,"Jason Adam","11861",592094
"Cole Sands","MIN",4.76262,2.7056,0,3.67467,55.6316,0.19088,3.7376,9.98755,1.86357,62.8242,260.745,55.8509,27.8814,25.6509,6.99517,18.5598,0.737244,3.52647,68.3897,9.7973,2.65882,3.68483,1.00211,0.262286,0.07118,0.19110627472400665,0.23402,1.18443,0.299226,0.720074,,,3.49146,0.667392,0.447851,665.1300048828125,1.55463,1.14487,0.660416,1.55463,-1.14487,4.11945,361.5,5.738095238095238,351,5.571428571428571,,,,,,,,,,,,,,,,,,,"Cole Sands","21461",663485
"Sean Burke","CHW",5.66236,8.10673,7.23753,4.59356,25.632,21.5405,0,0.322374,0,116.879,507.808,108.576,64.8417,59.6544,18.7968,54.5397,0.82379,4.57457,114.063,8.78319,4.19972,2.09138,1.44741,0.224619,0.107402,0.1172163262963295,0.241983,1.3956,0.284262,0.718377,,,4.82269,0.65284,0.722833,409.44000244140625,2.43317,0.981726,1.07992,2.43317,-0.981726,3.5601,396.70000000000016,3.390598290598292,386,3.299145299145299,,,,,,,,,,,,,,,,,,,"Sean Burke","29878",680732
"Matt Waldron","SDP",3.5161,4.87045,4.19015,4.62045,18.3699,11.8521,0,0.710066,0,75.953,322.128,75.3789,42.3837,38.993,11.7058,21.6793,0.622224,4.04618,63.3736,7.50941,2.56887,2.92323,1.38707,0.196734,0.0673003,0.1294340193271637,0.254313,1.27787,0.287694,0.677754,,,4.51737,0.648325,0.448603,571.7899780273438,2.5606,-1.16915,0.390541,2.5606,1.16915,4.47928,271.79999999999995,3.5763157894736834,276,3.6315789473684212,,,,,,,,,,,,,,,,,,,"Matt Waldron","25550",663362
"Camilo Doval","SFG",4.68784,4.14753,0,3.55374,61.7517,0,8.83692,14.6596,5.42525,64.0519,273.073,52.4282,27.4909,25.2916,4.79098,30.8608,2.01896,3.3932,76.4137,10.737,4.33629,2.47607,0.673185,0.279828,0.113013,0.16681551188230515,0.219531,1.30033,0.302238,0.72861,,,3.35722,0.647883,0.656027,379.7099914550781,4.27844,-1.50799,0.769854,4.27844,1.50799,3.97353,431.90000000000003,6.7484375000000005,410,6.40625,,,,,,,,,,,,,,,,,,,"Camilo Doval","21992",666808
"Aroldis Chapman","BOS",4.78131,3.58923,0,3.39657,59.4526,0,12.1923,12.8141,3.75468,59.5404,254.684,43.0509,24.4243,22.4704,5.33234,35.8753,0.800351,2.49502,87.3488,13.2035,5.42283,2.43479,0.806024,0.342969,0.140862,0.2021075189113617,0.199021,1.32559,0.305087,0.762681,,,3.32996,0.644067,0.860664,285.6000061035156,2.19891,-0.529622,0.929502,2.19891,0.529622,3.76066,442.7,7.378333333333333,407,6.783333333333333,,,,,,,,,,,,,,,,,,,"Aroldis Chapman","10233",547973
"José Alvarado","PHI",2.75442,3.01435,0,3.44478,56.7419,0,4.70867,13.2211,2.71232,57.0783,241.77,47.0124,23.7466,21.8469,4.92249,26.3175,1.62295,2.34179,65.3578,10.3055,4.1497,2.48343,0.77617,0.270331,0.108854,0.16147713363170624,0.220602,1.28473,0.294686,0.746305,,,3.50382,0.642682,0.62089,636.6900024414062,1.65053,0.124724,0.868425,1.65053,-0.124724,3.8421,361.09999999999997,6.335087719298245,343,6.017543859649122,,,,,,,,,,,,,,,,,,,"Jose Alvarado","17780",621237
"Tyler Holton","DET",3.94313,2.50035,0,3.2326,59.0307,0.908949,5.94929,13.6996,1.41295,68.1727,275.739,58.3558,26.6153,24.4861,6.83256,16.3234,0.980052,2.6772,59.6586,7.87598,2.15498,3.65478,0.902018,0.216359,0.0591989,0.15715986490249634,0.227297,1.09544,0.270822,0.738154,,,3.55532,0.638982,0.863904,457.8299865722656,4.09073,0.872641,1.11298,4.09073,-0.872641,3.51603,415.3,6.107352941176471,398,5.852941176470588,,,,,,,,,,,,,,,,,,,"Tyler Holton","26231",663947
"Garrett Whitlock","BOS",3.36668,2.89542,0.188434,3.73091,46.469,0.905392,3.83905,10.1709,0.907582,58.6605,242.259,55.0448,26.432,24.3174,6.91692,14.1425,0.341627,2.37221,58.688,9.00422,2.16981,4.14978,1.06123,0.242253,0.0583774,0.18387579172849655,0.243837,1.17945,0.300538,0.718533,,,3.54302,0.630234,0.666487,556.8499755859375,2.92261,-1.49743,0.828846,2.92261,1.49743,3.89487,337.5,5.720338983050848,334,5.661016949152542,,,,,,,,,,,,,,,,,,,"Garrett Whitlock","20191",676477
"Hunter Harvey","KCR",2.84037,3.31007,0,3.70697,56.1672,0,2.03772,19.6117,2.8411,59.5323,247.552,53.7512,26.6527,24.5205,6.12369,17.7005,1.34296,2.86112,62.5713,9.45942,2.67594,3.53499,0.925769,0.25276,0.0715023,0.18125789612531662,0.2368,1.20022,0.300878,0.712469,,,3.43777,0.620465,0.439123,710.9400024414062,1.72358,-0.988929,0.800552,1.72358,0.988929,3.9326,382.80000000000007,6.380000000000001,375,6.25,,,,,,,,,,,,,,,,,,,"Hunter Harvey","15507",640451
"Kevin Ginkel","ARI",5.1158,2.58377,0,3.38438,59.3871,0,5.55123,15.3455,3.58357,61.7199,255.936,54.8654,25.2275,23.2093,5.67075,18.9391,0.873233,2.52674,66.2692,9.66339,2.7617,3.49907,0.82691,0.258929,0.0739994,0.1849294677376747,0.233997,1.1958,0.30268,0.737519,,,3.25687,0.619913,0.81789,604.8499755859375,1.84666,-0.279473,0.775388,1.84666,0.279473,3.96615,398,6.419354838709677,388,6.258064516129032,,,,,,,,,,,,,,,,,,,"Kevin Ginkel","19876",656464
"Michael Soroka","WSN",4.47716,7.9949,3.78641,4.54696,35.1977,14.193,0,0.761635,1.45886,103.577,446.856,95.2479,56.8792,52.3289,14.4525,44.2803,1.06552,5.91954,97.7231,8.49135,3.84761,2.20692,1.25581,0.21869,0.099093,0.1195971742272377,0.240127,1.3471,0.28401,0.692814,,,4.54745,0.615665,0.52357,509.9599914550781,3.81898,-0.69859,0.585033,3.81898,0.69859,4.21996,400.4000000000001,3.850000000000001,388,3.730769230769231,,,,,,,,,,,,,,,,,,,"Michael Soroka","18383",647336
"Ryan Pressly","CHC",2.93666,2.77507,0,3.48325,56.0634,0,23.121,5.37195,5.6729,58.1226,241.461,53.0256,24.4512,22.4951,5.49415,17.2751,0.501814,2.05091,60.3739,9.3486,2.67496,3.49485,0.850742,0.250036,0.0715441,0.17849194258451462,0.238709,1.20952,0.304169,0.732316,,,3.31537,0.615313,0.64355,157.5399932861328,1.4538,-0.43091,1.74382,1.4538,0.43091,2.6749,427.90000000000003,7.377586206896552,423,7.293103448275862,,,,,,,,,,,,,,,,,,,"Ryan Pressly","7005",519151
"J.T. Ginn","ATH",3.81654,4.45843,4.16377,4.48228,24.9682,11.7043,0,0.692789,0,76.5327,332.301,78.6723,41.43,38.1156,9.29669,26.2048,1.36439,4.71405,59.6431,7.01384,3.0816,2.27604,1.09326,0.179485,0.0788586,0.1006264016032219,0.261038,1.37036,0.298463,0.69068,,,4.39899,0.61081,0.541897,734.0599975585938,2.23599,-1.10183,0.296397,2.23599,1.10183,4.6048,284.70000000000005,3.697402597402598,299,3.883116883116883,,,,,,,,,,,,,,,,,,,"J.T. Ginn","27889",669372
"Jakob Junis","CLE",3.44175,2.96703,2.28843,4.05685,37.794,6.17039,0.185809,2.24027,0.675963,72.5965,300.729,70.5042,35.5692,32.7237,10.2377,15.7849,0.963485,3.18425,66.4275,8.2352,1.9569,4.2083,1.26919,0.220888,0.0524887,0.16839931160211563,0.250228,1.18861,0.293847,0.70487,,,3.9536,0.610727,0.478044,606,2.36391,-0.664331,0.621408,2.36391,0.664331,4.17146,315.6,4.323287671232877,318,4.3561643835616435,,,,,,,,,,,,,,,,,,,"Jakob Junis","13619",596001
"Fernando Cruz","NYY",2.97745,3.37546,0,3.72902,59.5262,0.598331,0.790566,17.306,2.43653,61.4055,257.971,47.9053,27.6548,25.4425,7.40623,28.6129,1.2922,2.76274,85.3666,12.5119,4.1937,2.9835,1.08551,0.330915,0.110915,0.2200002372264862,0.211413,1.24611,0.302632,0.738681,,,3.48689,0.60957,0.436877,712.3800048828125,3.62194,-1.11143,0.608981,3.62194,1.11143,4.18802,387.50000000000006,6.352459016393444,361,5.918032786885246,,,,,,,,,,,,,,,,,,,"Fernando Cruz","7048",518585
"Blake Treinen","LAD",4.94104,3.09333,0,3.30583,51.9466,0,5.77081,16.4976,3.71617,54.1892,223.235,46.9509,21.6353,19.9045,5.77459,16.1392,0.563467,2.51742,59.8425,9.93893,2.68047,3.7079,0.959071,0.26807,0.072297,0.1957729160785675,0.229501,1.16426,0.296315,0.753646,,,3.37601,0.607884,0.635277,461.1000061035156,2.67904,0.0694968,0.883029,2.67904,-0.0694968,3.82263,360.6,6.677777777777778,349,6.462962962962963,,,,,,,,,,,,,,,,,,,"Blake Treinen","12572",595014
"Erik Miller","SFG",3.1812,3.35239,0,3.55029,57.9126,1.65267,0.568079,13.5558,2.51504,58.2488,248.697,45.2924,24.9759,22.9778,5.19516,31.7132,0.79202,2.18742,71.9378,11.1151,4.9,2.26839,0.802702,0.289259,0.127517,0.16174151003360748,0.210862,1.32201,0.291271,0.746135,,,3.60191,0.603581,0.626869,999,3.24467,-0.323953,0.683519,3.24467,0.323953,4.08864,353.70000000000005,6.0982758620689665,328,5.655172413793103,,,,,,,,,,,,,,,,,,,"Erik Miller","26252",669062
"A.J. Minter","NYM",4.03597,3.42847,0,3.36425,52.9758,0,2.43077,14.6188,3.52012,52.7058,216.472,43.9787,21.4149,19.7017,5.94219,17.3254,1.13774,1.79399,60.0433,10.253,2.95848,3.46562,1.01468,0.277372,0.0800354,0.1973368227481842,0.222843,1.16314,0.289544,0.75284,,,3.44197,0.603205,0.685481,679.0599975585938,0.841359,-0.533293,0.883342,0.841359,0.533293,3.82221,337,6.3584905660377355,320,6.037735849056604,,,,,,,,,,,,,,,,,,,"A.J. Minter","18655",621345
"Trevor Megill","MIL",2.78221,2.40401,0,3.52644,54.2847,0.0856064,23.588,4.67388,3.76334,57.1572,238.398,49.3272,24.3431,22.3957,6.53219,20.4657,1.95237,2.27769,68.0775,10.7195,3.22253,3.32643,1.02856,0.285562,0.0858465,0.19971561431884766,0.228732,1.22107,0.303414,0.749404,,,3.46379,0.602549,0.615503,129.55999755859375,3.31847,-0.207266,1.74215,3.31847,0.207266,2.67714,418.29999999999995,7.33859649122807,404,7.087719298245614,,,,,,,,,,,,,,,,,,,"Trevor Megill","17722",656730
"Jack Kochanowicz","LAA",4.19737,6.57754,5.85316,4.68067,23.7691,14.0823,0,0.608856,0,91.9334,399.134,101.176,51.9698,47.8122,12.2506,23.86,1.26556,6.57145,54.3244,5.3182,2.33583,2.2768,1.19929,0.136106,0.0597795,0.07632625848054886,0.274411,1.36007,0.294331,0.67726,,,4.71002,0.600431,0.435006,724.22998046875,2.24188,2.31439,0.477278,2.24188,-2.31439,4.36363,289.6,3.1478260869565218,323,3.510869565217391,,,,,,,,,,,,,,,,,,,"Jack Kochanowicz","27688",686799
"Cal Quantrill","MIA",6.48222,8.8344,7.99958,4.8551,23.2479,23.2479,0,0,0,129.804,572.509,136.785,76.1126,70.0236,18.2545,50.1259,0.463883,7.86743,95.0999,6.59377,3.47549,1.89722,1.26568,0.166111,0.0875549,0.07855593413114548,0.265852,1.43995,0.295469,0.686676,,,4.86972,0.590505,0.718818,693.0399780273438,1.37296,1.84059,1.57181,1.37296,-1.84059,2.90426,400.40000000000003,3.08,432,3.3230769230769233,,,,,,,,,,,,,,,,,,,"Cal Quantrill","19312",615698
"Drew Thorpe","CHW",4.76619,6.37544,6.0781,4.60089,17.1206,17.1206,0,0,0,94.4749,402.637,90.5217,52.4961,48.2964,14.8822,34.1964,0.576593,2.99662,73.19,6.97233,3.25767,2.14028,1.41773,0.181777,0.0849312,0.09684569388628006,0.247704,1.32012,0.272701,0.695224,,,4.84595,0.585475,0.638256,725,2.93527,0.274098,0.409112,2.93527,-0.274098,4.45452,309.5,3.2925531914893615,310,3.297872340425532,,,,,,,,,,,,,,,,,,,"Drew Thorpe","31967",689672
"Will Vest","DET",3.012,2.92903,0,3.4109,60.3917,0.336989,2.02298,13.3652,2.95392,63.0632,262.373,56.9433,25.9785,23.9002,5.52247,19.2516,1.20688,2.66412,61.6719,8.80145,2.74748,3.20346,0.788135,0.235054,0.0733751,0.16167935729026794,0.236813,1.20823,0.29678,0.733478,,,3.39158,0.579643,0.645007,728.5999755859375,2.18624,-1.06486,0.896334,2.18624,1.06486,3.80489,364.2000000000001,5.780952380952383,357,5.666666666666667,,,,,,,,,,,,,,,,,,,"Will Vest","19769",676684
"Brant Hurter","DET",3.16927,2.25745,0.828329,3.71058,34.2903,1.19052,0,2.09277,0.75,48.208,200.649,46.4093,21.6038,19.8755,4.09798,11.58,0.666821,2.37475,41.2619,7.70323,2.16189,3.56319,0.765056,0.205642,0.0577129,0.14792890846729279,0.248584,1.2029,0.29937,0.696345,,,3.42815,0.578467,0.322535,567.0599975585938,2.84345,-0.1298,0.915927,2.84345,0.1298,3.77876,234.40000000000006,4.883333333333335,236,4.916666666666667,,,,,,,,,,,,,,,,,,,"Brant Hurter","30133",676428
"Hayden Wesneski","HOU",5.36074,5.3525,3.16648,4.30753,38.7712,11.4678,0,2.46442,0.673329,93.6101,394.625,87.4699,48.6991,44.8031,14.2057,30.5535,0.510972,4.19617,87.4062,8.40354,2.93752,2.86076,1.36579,0.221492,0.0774241,0.1440678909420967,0.243056,1.2608,0.28368,0.706415,,,4.38548,0.567693,0.492791,413.9200134277344,2.91477,-2.44474,0.204653,2.91477,2.44474,4.72713,374.2000000000001,3.9808510638297885,365,3.882978723404255,,,,,,,,,,,,,,,,,,,"Hayden Wesneski","27581",669713
